Aleph-ID|Autor|Titel|Aufl.|Jahr|ISBN|SPRACHE|Signatur|Fach
000782027|Stiglitz, Joseph E.|Economics of the public sector|3. ed.|2000|0-393-96651-8|eng|110 QL 000 S855|08
000605677|Stinson, Douglas R.|Cryptography|2. ed.|2002|1-58488-206-9|eng|110 ST 276 S859|12
001512906|Stober, Rolf|Allgemeines Wirtschaftsverwaltungsrecht|17., völlig neu bearb. Aufl.|2011|978-3-17-021847-5|ger|110 PN 744 S863(17)|09
001498178|Stock, James H.|Introduction to econometrics|3. ed., global ed., internat. ed.|2012|1-4082-6433-1|eng|110 QH 310 S864(3)|08
001626175|Stock-Homburg, Ruth|Personalmanagement|3., überarb. und erw. Aufl.|2013|978-3-658-02908-1|ger|110 QV 570 S864(3)|08
001341633|Stocker, Ferry|Spaß mit Mikro|7., vollst. überarb. Aufl.|2012|978-3-486-58577-3|ger|110 QC 100 S864 S737|08
001578500|Stoppel, Hannes|Übungsbuch zur linearen Algebra|7., überarb. und erw. Aufl.|2011|978-3-8348-1257-5|ger|110 SK 220 S883(7)|11
001377829|Storch, Günther|Deutsch als Fremdsprache|3., unveränd. Nachdr.|2008|978-3-8252-8184-7|ger|110 GB 3024 S884|29
001513079|Storey, David J.|Small business and entrepreneurship|1. publ.|2010|978-0-273-69347-5|eng|110 QP 310 S884|08
001506551|Stratenwerth, Günter|Strafrecht, allgemeiner Teil|6., überarb. Aufl.|2011|978-3-8006-4167-3|ger|110 PH 3000 S898-1(6)|08
001248113|Stratmann, Gerd|Be prepared||1996|3-88476-204-4|ger|110 HD 101 S899|28
001523538|Strauss, Judy|E-marketing|6. ed., international ed.|2012|978-0-13-280646-6|eng|110 QP 650 S912|08
001458242|Streinz, Rudolf|EUV/AEUV|2. Aufl.|2012|978-3-406-60254-2|ger|110 PS 2460 S915|09
001456737|Streinz, Rudolf|Europarecht|9., völlig neu bearb. Aufl.|2012|978-3-8114-9776-4|ger|110 PS 2500 S915(9)|09
001432251|Strosetzki, Christoph|Einführung in die spanische und lateinamerikanische Literaturwissenschaft|2., neu bearb. Aufl.|2010|978-3-503-09897-2|ger|110 IN 0940 S924(2)|30
001032208|Stroustrup, Bjarne|Die C++-Programmiersprache|3., aktualisierte und erw. Aufl.|1998|3-8273-1296-5|ger|110 ST 250 C01 S925|12
001416066|Strøm, Kaare|Delegation and accountability in parliamentary democracies|Repr.|2008|978-0-19-929160-1|eng|110 MF 5600 S919|07
001346809|Stöber, Rudolf|Kommunikations- und Medienwissenschaften|Orig.-Ausg.|2008|978-3-406-56807-7|ger|110 AP 13500 S871|25
001336962|Suchanek, Andreas|Ökonomische Ethik|2., neu bearb. u. erw. Aufl.|2007|978-3-8252-2195-9|ger|110 QC 010 S942|08
000774424|Suerbaum, Ulrich|Shakespeares Dramen|2., überarb. Aufl.|2001|3-8252-1907-0|ger|110 HI 3390 S944(2)|28
001579521|Sydsæter, Knut|Essential mathematics for economic analysis|4. ed.|2012|978-0-273-76068-9|eng|110 QH 110 S982(4e)|08
001618839|Sydsæter, Knut|Mathematik für Wirtschaftswissenschaftler|4., aktualisierte Aufl. / übers. und fachlektoriert durch Fred Böker|2013|978-3-86894-189-0|ger|110 QH 110 S982(4)|08
001048692|Séroul, Raymond|Programming for mathematicians||2000|3-540-66422-X|eng|110 ST 600 S486|12
001608037|Tadelis, Steve|Game theory||2013|978-0-691-12908-2|eng|110 QH 430 T121(e)|08
001396329|Tan, Pang-Ning|Introduction to data mining|Pearson international ed.|2006|0-321-42052-7|eng|110 ST 530 T161(e)|12
001687988|Tanenbaum, Andrew S.|Computer networks|5. ed., Pearson new internat. ed.|2014|1-292-02422-4|eng|110 ST 200 T164(5e)|12
001391597|Tanenbaum, Andrew S.|Computerarchitektur|5. Aufl.|2006|3-8273-7151-1|ger|110 ST 150 T164|12
001564652|Tanenbaum, Andrew S.|Computernetzwerke|5., aktualisierte Aufl.|2012|978-3-86894-137-1|ger|110 ST 200 T164(5)|12
001431367|Tanenbaum, Andrew S.|Moderne Betriebssysteme|3., aktualisierte Aufl.|2009|978-3-8273-7342-7|ger|110 ST 260 T164 M689|12
000967478|Tanenbaum, Andrew S.|Verteilte Betriebssysteme||1995|3-930436-23-X|ger|110 ST 260 T164|12
001462319|Tenorth, Heinz-Elmar|Geschichte der Erziehung|5. Aufl.|2010|978-3-7799-1517-1|ger|110 DD 4000 T312|05
001575762|Tettinger, Peter J.|Besonderes Verwaltungsrecht|11., neu bearb. Aufl.|2012|978-3-8114-9855-6|ger|110 PN 280 T348(11)|09
001378166|Tettinger, Peter J.|Einführung in die juristische Arbeitstechnik|4., überarb. Aufl.|2009|978-3-406-55977-8|ger|110 PC 5720 T348|09
001192663|Tettinger, Peter J.|Verwaltungsprozeßrecht|3., neubearb. Aufl.|2005|3-452-25854-8|ger|110 PN 945 T348(3)|09
001640064|Thomas, Heinz|Zivilprozessordnung|35. Aufl.|2014|978-3-406-64235-7|ger|110 PG 450 T457(35)|09
001564758|Thommen, Jean-Paul|Allgemeine Betriebswirtschaftslehre|7., vollst. überarb. Aufl.|2012|978-3-8349-3416-1|ger|110 QP 120 T465(7)|08
001620848|Thompson, Arthur A.|Crafting and executing strategy|European ed.|2013|978-0-07-713723-6|eng|110 QP 320 T468(e)|08
001123616|Tiedemann, Klaus|Die Anfängerübung im Strafrecht|4. Aufl.|1999|3-406-44493-8|ger|110 PH 2620 T559|09
001577842|Tietze, Jürgen|Einführung in die Finanzmathematik|11., aktualisierte Aufl.|2011|978-3-8348-1545-3|ger|110 SK 980 T564(11)|11
000607606|Timm, Johannes-Peter|Englisch lernen und lehren|1. Aufl., [Nachdr.]|2001|3-464-00619-0|ger|110 HD 150 T584|28
001575770|Tipke, Klaus|Steuerrecht|21., völlig überarb. Aufl.|2013|978-3-504-20145-6|ger|110 PP 3020 T595(21)|09
000905757|Tirole, Jean|The theory of industrial organization|14. print.|2003|0-262-20071-6|eng|110 QR 200 T597(e)|08
001565001|Todd, Peter M.|Ecological rationality||2012|978-0-19-531544-8|eng|110 CP 4000 T635(e)|03
001640875|Tonner, Martin|Bankrecht|1. Aufl.|2014|978-3-8487-0117-9|ger|110 PE 610 T666|09
001411175|Toutenburg, Helge|Deskriptive Statistik|7., aktualisierte und erw. Aufl.|2009|978-3-642-01834-3|ger|110 SK 840 T736(7)|11
001381323|Tracy, Rosemarie|Wie Kinder Sprachen lernen|2., überarb. Aufl.|2008|978-3-7720-8306-8|ger|110 ER 925 T762(2)|27
001525124|Trudgill, Peter|Sociolinguistic typology|1. publ.|2011|978-0-19-960434-0|eng|110 ES 100 T866|27
000371966|Trudgill, Peter|The dialects of England|Reprint.|1998|0-631-18518-6|eng|110 HF 500 T866|28
001224284|Tsimerman, Mosheh|Die deutschen Juden 1914 - 1945||1997|3-486-55080-2|ger|110 NB 2000 T882|34
001638535|Turban, Efraim|Decision support and business intelligence systems|9. ed., new internat. ed.|2014|978-1-29202-426-4|eng|110 QP 345 T931|08
000861547|Ueding, Gert|Grundriß der Rhetorik|3., überarb. und erw. Aufl.|1994|3-476-01236-0|ger|110 EC 4100 U22|27
001556414|Ulbrich, Michael|Nichtlineare Optimierung||2012|978-3-0346-0142-9|ger|110 SK 870 U36|11
001256794|Ulich, Eberhard|Arbeitspsychologie|6., überarb. und erw. Aufl.|2005|3-7281-2998-4|ger|110 CW 1500 U39(6)|03
001497061|Varian, Hal R.|Grundzüge der Mikroökonomik|8., überarb. u. verb. Aufl.|2011|978-3-486-70453-2|ger|110 QC 100 V299(8)|08
000684727|Varian, Hal R.|Microeconomic analysis|3. ed.|1992|0-393-95735-7|eng|110 QC 100 V299(3e)|08
000947358|Varian, Hal R.|Mikroökonomie|3. völlig überarb. u. stark erw. Aufl.|1994|3-486-22483-2|ger|110 QC 100 V299(3)|08
000963669|Vater, Heinz|Einführung in die Sprachwissenschaft|4., vollst. überarb. u. erweiterte Aufl.|2002|3-8252-1799-X|ger|110 ER 550 V343|27
001067406|Vater, Heinz|Einführung in die Textlinguistik|3., überarb. Aufl.|2001|3-8252-1660-8|ger|110 ET 760 V343|27
000619651|Veith, Werner H.|Soziolinguistik||2002|3-8233-4992-9|ger|110 ES 100 V431|27
001553375|Verbeek, Marno|A guide to modern econometrics|4. ed.|2012|978-1-119-95167-4|eng|110 QH 310 V477(4)|08
001517470|Veronesi, Pietro|Fixed income securities||0|978-0-470-10910-6||110 QK 620 V549|08
000870396|Verzani, John|Using R for introductory statistics||2005|1-58488-450-9|eng|110 ST 601 V574|12
001601663|Vieweg, Klaus|Sachenrecht|6., neu bearb. Aufl.|2013|978-3-8006-4611-1|ger|110 PD 6206 V671(6)|09
001356690|Visser, Wayne|The A to Z of corporate social responsibility|Repr. with corr.|2008|978-0-470-72395-1|eng|110 QP 150 V834|08
000957833|Vogt, Jochen|Der Kriminalroman||1998|3-8252-8147-7|ger|110 EC 6690 V886|27
001030021|Volmert, Johannes|Grundkurs Sprachwissenschaft|4. Aufl., unveränd. Nachdr. d. 4. Aufl. 2000|2001|3-8252-1879-1|ger|110 ER 550 V926(4)|27
001172901|Volmert, Johannes|Grundkurs Sprachwissenschaft|5., korr. und erg. Aufl.|2005|978-3-8252-1879-9|ger|110 ER 550 V926(5)|27
000971959|Vossen, Gottfried|Grundlagen der theoretischen Informatik mit Anwendungen||2000|3-528-03147-6|ger|110 ST 130 V969|12
001247512|Völkel, Dieter|Umsatzsteuer|14., neu bearb. Aufl.|2007|3-7910-2619-4|ger|110 PP 4524 V873(14)|09
001371284|Völker, Ludwig|Lyriktheorie|Durchges. u. bibliogr. erg. Ausg. 2000, [Nachdr.]|2005|3-15-008657-4|ger|110 GE 3919 V873|29
001457004|Völker-Rasor, Anette|Frühe Neuzeit|3. Aufl.|2010|978-3-486-59216-0|ger|110 NB 1600 V873(3)|34
001333456|Wagenhofer, Alfred|Externe Unternehmensrechnung|2., überarb. und erw. Aufl.|2007|978-3-540-74217-3|ger|110 QP 820 W131|08
000869942|Wagner, Heinz|Fälle zum Strafrecht, Besonderer Teil|3. Aufl.|1996|3-406-40978-4|ger|110 PH 2620 W132|09
001377833|Wahrig-Burfeind, Renate|Wahrig Großwörterbuch Deutsch als Fremdsprache|1. Aufl.|2008|978-3-577-10237-7|ger|110 GB 1490 W137|29
001244844|Walbank, Frank W.|Die hellenistische Welt|Dt. Erstausg., 4. Aufl.|1994|3-423-04402-0|ger|110 NB 1400 W151|34
001621523|Walker, Wolf-Dietrich|Allgemeiner Teil des BGB|37., neu bearb. Aufl.|2013|978-3-8006-3992-2|ger|110 PD 3006 B885(37)|09
001639956|Walker, Wolf-Dietrich|Allgemeines Schuldrecht|38., aktual. Aufl.|2014|978-3-406-66062-7|ger|110 PD 3606 B885(38)|09
001639958|Walker, Wolf-Dietrich|Besonderes Schuldrecht|38., aktualisierte Aufl.|2014|978-3-406-66061-0|ger|110 PD 4306 B885(38)|09
000868928|Walter, Wolfgang|Analysis|5., erw. Aufl.|2002|3-540-42953-0|ger|110 SK 400 W231|11
001234350|Walter, Wolfgang|Gewöhnliche Differentialgleichungen|7., neu bearb. und erw. Aufl.|2000|3-540-67642-2|ger|110 SK 520 W231|11
001575293|Waltermann, Raimund|Arbeitsrecht|16., neu bearb. Aufl. / des von Alfred Söllner begr. Werkes|2012|978-3-8006-4516-9|ger|110 PF 250 S681(16)|09
001640078|Wandt, Manfred|Gesetzliche Schuldverhältnisse|6., neu bearb. Aufl. / des von Günter Schwarz begr. Werkes|2014|978-3-8006-4813-9|ger|110 PD 4306 S411(6)|09
001425889|Wandt, Manfred|Versicherungsrecht|5., neu bearb. Aufl.|2010|978-3-452-27220-1|ger|110 PE 520 W245(5)|09
000364177|Wardhaugh, Ronald|Understanding English grammar|2. ed.|2003|0-631-23291-5|eng|110 HF 181 W265|28
000614480|Watzlawick, Paul|Menschliche Kommunikation|6., unveraend. Aufl.|1982|3-456-80980-8|ger|110 CU 1000 W353|03
001524969|Weber, Hermann|Die DDR 1945 - 1990|5., aktualisierte Aufl.|2012|978-3-486-70440-2|ger|110 NB 2000 W373(5)|34
001498397|Weber, Jürgen|Einführung in das Controlling|13., überarb. und aktualisierte Aufl.|2011|978-3-7910-2963-4|ger|110 QP 361 W374|08
001124658|Weber, Martin|Genial einfach investieren||2007|3-593-38247-4|ger|110 QK 800 W375|08
001057650|Weber, Stefan|Theorien der Medien||2003|3-8252-2424-4|ger|110 AP 13550 W376|25
001135981|Weddige, Hilkert|Einführung in die germanistische Mediävistik|2., durchges. Aufl.|1992|3-406-36749-6|ger|110 GE 7060 W388|29
000878114|Weddige, Hilkert|Mittelhochdeutsch|2., überarb. Aufl.|1998|3-406-43860-1|ger|110 GC 3501 W388|29
000679586|Wegener, Ingo|Theoretische Informatik|3., überarb. Aufl.|2005|3-8351-0033-5|ger|110 ST 130 W411(3)|12
001687724|Wehler, Hans-Ulrich|Deutsche Gesellschaftsgeschichte|4. Aufl.|2005|3-406-32262-X|ger|110 NB 2200 W413-2(4)|34
001687725|Wehler, Hans-Ulrich|Deutsche Gesellschaftsgeschichte|2. Aufl.|2006|3-406-32263-8|ger|110 NB 2200 W413-3(2)|34
001687723|Wehler, Hans-Ulrich|Deutsche Gesellschaftsgeschichte|4. Aufl.|2006|978-3-406-32261-7|ger|110 NB 2200 W413-1(4)|34
001687727|Wehler, Hans-Ulrich|Deutsche Gesellschaftsgeschichte|3. Aufl.|2008|978-3-406-32264-8|ger|110 NB 2200 W413-4(3)|34
001372391|Wehler, Hans-Ulrich|Deutsche Gesellschaftsgeschichte||2008|978-3-406-52171-3|ger|110 NB 2200 W413-5|34
001377449|Wehrli, Max|Geschichte der deutschen Literatur im Mittelalter|3., bibliogr. erneuerte Aufl. ; Sonderausg.|1997|3-15-010431-9|ger|110 GE 8001 W414|29
001575425|Weil, David N.|Economic growth|3. ed., international ed.|2013|978-0-273-76929-3|eng|110 QC 340 W422(3)|08
000938213|Weiler, Ingomar|Griechische Geschichte|2., durchges. u. erw. Aufl.|1988|3-534-06358-9|ger|110 NB 1400 W422|34
001396336|Weimann, Joachim|Wirtschaftspolitik|5., verb. Aufl.|2009|978-3-540-93866-8|ger|110 QD 000 W422|08
000126742|Weis, Erich|Grund- und Aufbauwortschatz Englisch|1. Aufl., [Nachdr.]|2005|3-12-519510-1|ger|110 HD 230 W426|28
001508525|Welge, Martin K.|Strategisches Management|6., aktual. Aufl.|2012|978-3-8349-2476-6|ger|110 QP 320 W445(6)|08
000796677|Welke, Klaus|Einführung in die Satzanalyse||2007|3-11-018937-2|ger|110 GC 7246 W446|29
000849738|Wellbery, David E.|Positionen der Literaturwissenschaft|3. Aufl.|1993|3-406-37731-9|ger|110 GK 5164 W447|29
001623115|Wellenhofer, Marina|Sachenrecht|28., überarb. Aufl.|2013|978-3-406-65257-8|ger|110 PD 6206 W854(28)|09
001185890|Wells, Colin|Das Römische Reich|Dt. Erstausg., 4. Aufl., 18. - 23. Tsd.|1994|3-423-04405-5|ger|110 NB 1400 W453|34
001524971|Welwei, Karl-Wilhelm|Griechische Geschichte||2011|978-3-506-77306-7|ger|110 NB 1400 W465|34
001377251|Werlen, Benno|Sozialgeographie|3., überarb. und erw. Aufl.|2008|978-3-8252-1911-6|ger|110 RB 10050 W489|35
001549169|Werner, Dirk|Funktionalanalysis|7., korr. und erw. Aufl.|2011|978-3-642-21016-7|ger|110 SK 600 W492(7)|11
000789312|Wesch, Andreas|Grundkurs Sprachwissenschaft Spanisch|1. Aufl., [Nachdr.]|2006|3-12-939622-5|ger|110 IM 1650 W511|30
001634176|Wessels, Johannes|Strafrecht - Besonderer Teil|37., neu bearb. Aufl.|2013|978-3-8114-9345-2|ger|110 PH 3500 W515-1(37)|09
001622306|Wessels, Johannes|Strafrecht, allgemeiner Teil|43., neu bearb. Aufl.|2013|978-3-8114-9344-5|ger|110 PH 3000 W515(43)|09
001489222|Westermann, Harm Peter|BGB-Sachenrecht|12., völlig neu bearb. Aufl.|2012|978-3-8114-9754-2|ger|110 PD 6206 W527(12)|09
001547965|Westermann, Harm Peter|Sachenrecht|8., neu bearb. Aufl.|2011|978-3-8114-7810-7|ger|110 PD 6206 W527 S121(8)|09
001162749|Wieling, Hans Josef|Bereicherungsrecht|4., aktual. Aufl.|2007|3-540-36927-9|ger|110 PD 6006 W646(4)|09
001331276|Wieling, Hans Josef|Sachenrecht|5., überarb. Aufl.|2007|3-540-37403-5|ger|110 PD 6206 W646(5)|09
001201583|Wiese, Harald|Entscheidungs- und Spieltheorie||2002|3-540-42747-3|ger|110 QC 020 W651|08
001608386|Williamson, Stephen D.|Macroeconomics|5 ed., international ed.|2014|978-1-292-00045-9|eng|110 QC 300 W732(5e)|08
001621124|Willoweit, Dietmar|Deutsche Verfassungsgeschichte|7. überarb. und wiederum erw. Aufl.|2013|978-3-406-65681-1|ger|110 PL 220 W739(7)|09
001584426|Windbichler, Christine|Gesellschaftsrecht|23., völlig neu bearb. Aufl. / des von Alfred Hueck begr. und in der 18. und 19. Aufl. von Götz Hueck bearb. Werkes|2013|978-3-406-63267-9|ger|110 PE 375 H887(23)|09
001445968|Winker, Peter|Empirische Wirtschaftsforschung und Ökonometrie|3., akualisierte Aufl.|2010|978-3-642-14506-3|ger|110 QH 240 W774|08
001340447|Winter, Carsten|Theorien der Kommunikations- und Medienwissenschaft|1. Aufl.|2008|978-3-531-15114-4|ger|110 AP 13550 W784|25
000941296|Winter, Rainer|Filmsoziologie||1992|3-928036-91-2|ger|110 AP 45700 W786|25
001491415|Winther, Esther|Kompetenzmessung in der beruflichen Bildung||2010|978-3-7639-4726-3|ger|110 DL 2000 W789|05
001453261|Wirbelauer, Eckhard|Antike|3. Aufl.|2010|978-3-486-59822-3|ger|110 NB 1400 W798(3)|34
001382692|Wirsching, Andreas|Neueste Zeit|2. Aufl.|2009|978-3-486-58830-9|ger|110 NB 2000 W798|34
001459393|Wittchen, Hans-Ulrich|Klinische Psychologie & Psychotherapie|2., überarb. und erw. Aufl.|2011|978-3-642-13017-5|ger|110 CU 1000 W827(2)|03
001433850|Wolf, Christof|Handbuch der sozialwissenschaftlichen Datenanalyse|1. Aufl.|2010|978-3-531-16339-0|ger|110 MR 2200 W853|06
000743934|Wolf, Heinz Jürgen|Französische Sprachgeschichte|2., durchges. und erg. Aufl.|1991|3-494-02184-8|ger|110 ID 2730 W853|30
001575219|Wolf, Manfred|Allgemeiner Teil des Bürgerlichen Rechts|10., vollst. neu bearb. Aufl. / des von Karl Larenz begr. Werkes|2012|978-3-406-63766-7|ger|110 PD 3006 L321(10)|09
000976005|Wolff, Christian|Einführung in Java||1999|3-519-02993-6|ger|110 ST 250 J35 W855|12
001118423|Wolff, Gerhart|Deutsche Sprachgeschichte|4., durchges. und aktualisierte Aufl.|1999|3-8252-1581-4|ger|110 GC 1125 W855|29
001410003|Wolff, Hans J.|Verwaltungsrecht|7., neu bearb. Aufl. des von Hans J. Wolff begr. und von Otto Bachof fortgef. Werkes|2010|978-3-406-58399-5|ger|110 PN 225 W855-2(7)|09
001254650|Wolfram, Walt|American English|2. ed.|2006|1-4051-1265-4|eng|110 HF 600 W861|28
000671914|Wolfrum, Edgar|Globale Geschichte des 20. Jahrhunderts||2007|3-17-018975-1|ger|110 NB 2000 W861|34
001355093|Woll, Artur|Wirtschaftslexikon|10., vollst. neubearb. Aufl.|2008|978-3-486-25492-1|ger|110 QB 900 W863|08
001683534|Woodford, Kate|Cambridge learner's dictionary|4. ed., Paperback|0|978-1-107-66015-1|eng|110 HE 305 W887(4)|28
000478199|Wooldridge, Jeffrey M.|Econometric analysis of cross section and panel data|2. ed.|2010|0-262-23258-8|eng|110 QH 310 W913(2)|08
001585047|Wooldridge, Jeffrey M.|Introductory econometrics|5. ed., internat. ed.|2013|978-1-111-53439-4|eng|110 QH 310 W913 I61(5e)|08
000740953|Wottawa, Heinrich|Lehrbuch Evaluation|3., korr. Aufl.|2003|3-456-84051-9|ger|110 CM 3300 W937|03
001683464|Wyatt, Rawdon|Check your English vocabulary for TOEFL|4th ed.|2012|978-1-408-15392-5|eng|110 HD 220 W976(4e)|28
001384119|Wänke, Michaela|Social psychology of consumer behavior||2009|978-1-84169-498-6|eng|110 CW 7500 W127|03
001427577|Wöhe, Günter|Die Handels- und Steuerbilanz|[6., aktualis. u. erw. Aufl.]|2010|978-3-8006-3715-7|ger|110 PP 5574 W841|09
001611813|Wöhe, Günter|Einführung in die allgemeine Betriebswirtschaftslehre|14., überarb. und aktualisierte Aufl.|2013|978-3-8006-4688-3|ger|110 QP 120 W841 K13(14)|08
001611816|Wöhe, Günter|Einführung in die allgemeine Betriebswirtschaftslehre|25., überarb. und aktualisierte Aufl.|2013|978-3-8006-4687-6|ger|110 QP 120 W841(25)|08
001021643|Würtenberger, Thomas|Polizeirecht in Baden-Württemberg|6., neu bearb. und erw. Aufl.|2005|3-8114-7348-4|ger|110 PN 361 W959(6)|09
001341807|Würtenberger, Thomas|Verwaltungsprozessrecht|3. Aufl.|2008|978-3-406-54299-2|ger|110 PN 945 W959(3)|09
001523189|Würtenberger, Thomas|Verwaltungsprozessrecht|3., neu bearb. Aufl.|2011|978-3-406-60603-8|ger|110 PN 945 W959(3)|09
001599602|Wüstemann, Jens|Bilanzierung case by case|7., vollst. überarb. und erw. Aufl.|2013|978-3-8005-5035-7|ger|110 QP 820 W959(7)|08
001606793|Wüstemann, Jens|Buchführung case by case|5., aktualisierte Aufl.|2013|978-3-8005-5034-0|ger|110 QP 829 W959(5)|08
001456675|Wüstemann, Jens|Wirtschaftsprüfung case by case|2., aktualisierte und erw. Aufl.|2011|978-3-8005-5019-7|ger|110 QQ 530 W959|08
001607978|Yin, Robert K.|Case study research|5. ed.|2014|1-4522-4256-9|eng|110 MR 2400 Y51(5e)|06
001108198|Zapf, Hubert|Amerikanische Literaturgeschichte||1997|3-476-01203-4|ger|110 HR 1510 Z35|28
001494642|Zeiner, Karlheinz|Programmieren lernen mit C|4., aktualis. u. überarb. Aufl.|2000|3-446-21596-4|ger|110 ST 250 C01 Z46|12
001432169|Ziegler, Albert|Theoretische Grundlagen und praktische Anwendung von Reattributionstrainings||2001|3-89783-162-7|ger|110 CP 4000 Z66|03
000948868|Zima, Peter V.|Die Dekonstruktion||1994|3-8252-1805-8|ger|110 EC 1850 Z71|27
001143370|Zima, Peter V.|Literarische Ästhetik|2., überarb. Aufl.|1995|3-8252-1590-3|ger|110 EC 1465 Z71|27
001171323|Zima, Peter V.|Moderne, Postmoderne||1997|3-8252-1967-4|ger|110 EC 1850 Z71 M689|27
001571218|Zimmermann, Horst|Finanzwissenschaft|11., überarb. und erg. Aufl.|2012|978-3-8006-4547-3|ger|110 QL 000 Z74(11)|08
001617508|Zimmermann, Walter|Grundriss des Insolvenzrechts|9., neu bearb. Aufl.|2012|978-3-8114-9461-9|ger|110 PG 570 Z76(9)|09
001359970|Zippelius, Reinhold|Deutsches Staatsrecht|32. Aufl. des von Theodor Maunz begr. Werkes|2008|978-3-406-57055-1|ger|110 PL 375 Z79(32)|09
001561863|Zippelius, Reinhold|Juristische Methodenlehre|11. Aufl.|2012|978-3-406-63668-4|ger|110 PI 3010 Z79(11)|09
001506553|Zippelius, Reinhold|Rechtsphilosophie|6., neubearb. Aufl.|2011|978-3-406-61191-9|ger|110 PI 2250 Z79(6)|09
001695056|ß¥olß©ov, Shulamit|ÿDie£Juden in Deutschland 1780 - 1918|2., verb. Aufl.|2000|3-486-56481-1|ger|110 NB 2000 V921(2)|34
001383613||GMAT|2009 ed.|2008|978-1-4195-5203-8|eng|110 QP 371 G569|08
001528069||GMAT review|13. ed.|2012|978-1-119-96187-1|eng|110 QP 371 G733(13)|09
001351614||Langenscheidt Collins - Großwörterbuch Englisch|Neubearb., [5. und 6. Aufl.] / hrsg. von Collins in Zusammenarbeit mit der Langenscheidt-Redaktion|2008|978-3-468-02413-9|eng|110 AH 16110 L275(6)|28
001417773||Publication manual of the American Psychological Association|6. ed., [Nachdr.]|2010|1-433-80561-8|eng|110 AK 39580 A512(6)|03

